日期,股票代码,名称,收盘价,涨跌额,涨跌幅,成交量,成交金额
2013/7/8,'000001,上证指数,1958.273,-48.926,-2.4375,84136491,67187833865
2013/7/9,'000001,上证指数,1965.454,7.181,0.3667,64538733,52223185846
2013/7/10,'000001,上证指数,2008.126,42.672,2.1711,89797981,72807806791
2013/7/11,'000001,上证指数,2072.991,64.865,3.2301,159970773,1.31E+11
2013/7/12,'000001,上证指数,2039.486,-33.505,-1.6163,121174175,1.03E+11
2013/7/15,'000001,上证指数,2059.39,19.904,0.9759,101470357,88023339258
2013/7/16,'000001,上证指数,2065.72,6.33,0.3074,96737399,82870901045
2013/7/17,'000001,上证指数,2044.922,-20.798,-1.0068,103251321,87993978106
2013/7/18,'000001,上证指数,2023.396,-21.526,-1.0527,92132049,76618528707
2013/7/19,'000001,上证指数,1992.648,-30.748,-1.5196,104577571,87481519970
2013/7/22,'000001,上证指数,2004.762,12.114,0.6079,82922190,69649507412
2013/7/23,'000001,上证指数,2043.876,39.114,1.9511,109517360,92711261462
2013/7/24,'000001,上证指数,2033.329,-10.547,-0.516,106655779,93700581451
2013/7/25,'000001,上证指数,2021.174,-12.155,-0.5978,98545366,86249516075
2013/7/26,'000001,上证指数,2010.85,-10.324,-0.5108,73800429,65538619606
2013/7/29,'000001,上证指数,1976.306,-34.544,-1.7179,78683274,65866980367
2013/7/30,'000001,上证指数,1990.064,13.758,0.6961,77219784,66157865325
2013/7/31,'000001,上证指数,1993.799,3.735,0.1877,70160603,59394334168
2013/8/1,'000001,上证指数,2029.067,35.268,1.7689,91256686,77395281406
2013/8/2,'000001,上证指数,2029.418,0.351,0.0173,93592767,78906252081
2013/8/5,'000001,上证指数,2050.481,21.063,1.0379,85517968,73277096081
2013/8/6,'000001,上证指数,2060.5,10.019,0.4886,105580975,88690559153
2013/8/7,'000001,上证指数,2046.778,-13.722,-0.666,107712594,91260307563
2013/8/8,'000001,上证指数,2044.895,-1.883,-0.092,84133290,71954924316
2013/8/9,'000001,上证指数,2052.235,7.34,0.3589,95316423,83036019695
2013/8/12,'000001,上证指数,2101.283,49.048,2.39,135128974,1.16E+11
2013/8/13,'000001,上证指数,2106.156,4.873,0.2319,117708875,96430370026
2013/8/14,'000001,上证指数,2100.137,-6.019,-0.2858,114437802,95791169735
2013/8/15,'000001,上证指数,2081.88,-18.257,-0.8693,99396656,84735663149
2013/8/16,'000001,上证指数,2068.452,-13.428,-0.645,153063326,1.23E+11
2013/8/19,'000001,上证指数,2085.602,17.15,0.8291,97446783,81501386164
2013/8/20,'000001,上证指数,2072.595,-13.007,-0.6237,107381773,89117930477
2013/8/21,'000001,上证指数,2072.961,0.366,0.0177,87445991,72860722876
2013/8/22,'000001,上证指数,2067.124,-5.837,-0.2816,90928307,76018374980
2013/8/23,'000001,上证指数,2057.458,-9.666,-0.4676,112426351,94571635944
2013/8/26,'000001,上证指数,2096.474,39.016,1.8963,119932652,99157897686
2013/8/27,'000001,上证指数,2103.567,7.093,0.3383,126341966,1.05E+11
2013/8/28,'000001,上证指数,2101.301,-2.266,-0.1077,161392026,1.32E+11
2013/8/29,'000001,上证指数,2097.227,-4.074,-0.1939,133268219,1.05E+11
2013/8/30,'000001,上证指数,2098.382,1.155,0.0551,170075649,1.32E+11
2013/9/2,'000001,上证指数,2098.448,0.066,0.0031,149158524,1.21E+11
2013/9/3,'000001,上证指数,2123.112,24.664,1.1753,138893175,1.12E+11
2013/9/4,'000001,上证指数,2127.618,4.506,0.2122,142000386,1.16E+11
2013/9/5,'000001,上证指数,2122.43,-5.188,-0.2438,126544104,1.06E+11
2013/9/6,'000001,上证指数,2139.993,17.563,0.8275,143260660,1.19E+11
2013/9/9,'000001,上证指数,2212.516,72.523,3.3889,219427086,1.79E+11
2013/9/10,'000001,上证指数,2237.984,25.468,1.1511,237206649,1.91E+11
2013/9/11,'000001,上证指数,2241.268,3.284,0.1467,244349455,1.95E+11
2013/9/12,'000001,上证指数,2255.605,14.337,0.6397,209715110,1.67E+11
2013/9/13,'000001,上证指数,2236.217,-19.388,-0.8595,171984229,1.41E+11
2013/9/16,'000001,上证指数,2231.401,-4.816,-0.2154,154884020,1.34E+11
2013/9/17,'000001,上证指数,2185.56,-45.841,-2.0544,154542555,1.32E+11
2013/9/18,'000001,上证指数,2191.851,6.291,0.2878,115111887,1.01E+11
2013/9/23,'000001,上证指数,2221.044,29.193,1.3319,133174858,1.21E+11
2013/9/24,'000001,上证指数,2207.531,-13.513,-0.6084,160415055,1.43E+11
2013/9/25,'000001,上证指数,2198.515,-9.016,-0.4084,160212762,1.44E+11
2013/9/26,'000001,上证指数,2155.809,-42.706,-1.9425,140415346,1.26E+11
2013/9/27,'000001,上证指数,2160.027,4.218,0.1957,105401788,97811678182
2013/9/30,'000001,上证指数,2174.665,14.638,0.6777,92810081,88982759154
2013/10/8,'000001,上证指数,2198.199,23.534,1.0822,126710203,1.15E+11
2013/10/9,'000001,上证指数,2211.769,13.57,0.6173,130871737,1.18E+11
2013/10/10,'000001,上证指数,2190.929,-20.84,-0.9422,149775896,1.37E+11
2013/10/11,'000001,上证指数,2228.146,37.217,1.6987,156892176,1.42E+11
2013/10/14,'000001,上证指数,2237.773,9.627,0.4321,165983386,1.52E+11
2013/10/15,'000001,上证指数,2233.412,-4.361,-0.1949,153722825,1.39E+11
2013/10/16,'000001,上证指数,2193.074,-40.338,-1.8061,154638637,1.38E+11
2013/10/17,'000001,上证指数,2188.542,-4.532,-0.2067,126767944,1.13E+11
2013/10/18,'000001,上证指数,2193.78,5.238,0.2393,103724631,90814173242
2013/10/21,'000001,上证指数,2229.237,35.457,1.6163,136694408,1.24E+11
2013/10/22,'000001,上证指数,2210.652,-18.585,-0.8337,149132831,1.35E+11
2013/10/23,'000001,上证指数,2183.107,-27.545,-1.246,146347090,1.26E+11
2013/10/24,'000001,上证指数,2164.322,-18.785,-0.8605,103008953,90001867021
2013/10/25,'000001,上证指数,2132.955,-31.367,-1.4493,113924520,99671699060
2013/10/28,'000001,上证指数,2133.869,0.914,0.0429,88401322,77889328547
2013/10/29,'000001,上证指数,2128.864,-5.005,-0.2346,143092811,1.17E+11
2013/10/30,'000001,上证指数,2160.463,31.599,1.4843,119643362,95233751781
2013/10/31,'000001,上证指数,2141.614,-18.849,-0.8725,108063020,88638835793
2013/11/1,'000001,上证指数,2149.562,7.948,0.3711,89118477,76271865039
2013/11/4,'000001,上证指数,2149.634,0.072,0.0033,76147941,66305997105
2013/11/5,'000001,上证指数,2157.24,7.606,0.3538,91900031,77963321579
2013/11/6,'000001,上证指数,2139.607,-17.633,-0.8174,100487344,86547130819
2013/11/7,'000001,上证指数,2129.4,-10.207,-0.4771,81842610,70177472947
2013/11/8,'000001,上证指数,2106.127,-23.273,-1.0929,83096859,70325214666
2013/11/11,'000001,上证指数,2109.471,3.344,0.1588,69678299,59934058729
2013/11/12,'000001,上证指数,2126.772,17.301,0.8202,79446731,67951266386
2013/11/13,'000001,上证指数,2087.941,-38.831,-1.8258,88257094,73376066494
2013/11/14,'000001,上证指数,2100.506,12.565,0.6018,83799373,72089883154
2013/11/15,'000001,上证指数,2135.827,35.321,1.6815,125894520,1.13E+11
2013/11/18,'000001,上证指数,2197.219,61.392,2.8744,157502714,1.43E+11
2013/11/19,'000001,上证指数,2193.125,-4.094,-0.1863,125082307,1.16E+11
2013/11/20,'000001,上证指数,2206.613,13.488,0.615,118961861,1.05E+11
2013/11/21,'000001,上证指数,2205.766,-0.847,-0.0384,137245516,1.20E+11
2013/11/22,'000001,上证指数,2196.378,-9.388,-0.4256,113866457,1.02E+11
2013/11/25,'000001,上证指数,2186.115,-10.263,-0.4673,108282655,96747311934
2013/11/26,'000001,上证指数,2183.073,-3.042,-0.1392,100460830,84536640855
2013/11/27,'000001,上证指数,2201.07,17.997,0.8244,115384411,1.02E+11
2013/11/28,'000001,上证指数,2219.372,18.302,0.8315,134456777,1.20E+11
2013/11/29,'000001,上证指数,2220.504,1.132,0.051,106959053,97834025505
2013/12/2,'000001,上证指数,2207.371,-13.133,-0.5914,174281990,1.52E+11
2013/12/3,'000001,上证指数,2222.67,15.299,0.6931,113506410,1.01E+11
2013/12/4,'000001,上证指数,2251.762,29.092,1.3089,157292943,1.35E+11
2013/12/5,'000001,上证指数,2247.063,-4.699,-0.2087,122048414,1.06E+11
2013/12/6,'000001,上证指数,2237.108,-9.955,-0.443,103700929,92254759114
2013/12/9,'000001,上证指数,2238.2,1.092,0.0488,93273639,84432480333
2013/12/10,'000001,上证指数,2237.492,-0.708,-0.0316,109043133,95556296184
2013/12/11,'000001,上证指数,2204.166,-33.326,-1.4894,109473150,94389298201
2013/12/12,'000001,上证指数,2202.796,-1.37,-0.0622,86108671,76003328922
2013/12/13,'000001,上证指数,2196.075,-6.721,-0.3051,85101012,72637502087
2013/12/16,'000001,上证指数,2160.861,-35.214,-1.6035,101387594,86422957339
2013/12/17,'000001,上证指数,2151.079,-9.782,-0.4527,78578936,66921600555
2013/12/18,'000001,上证指数,2148.285,-2.794,-0.1299,64173584,55420595199
2013/12/19,'000001,上证指数,2127.792,-20.493,-0.9539,73123479,61496944001
2013/12/20,'000001,上证指数,2084.794,-42.998,-2.0208,86775212,72198200223
2013/12/23,'000001,上证指数,2089.707,4.913,0.2357,68146636,58435623902
2013/12/24,'000001,上证指数,2092.905,3.198,0.153,70251467,61697067271
2013/12/25,'000001,上证指数,2106.354,13.449,0.6426,65139096,58136846617
2013/12/26,'000001,上证指数,2073.099,-33.255,-1.5788,78541408,66767122191
2013/12/27,'000001,上证指数,2101.251,28.152,1.358,76756827,66394444690
2013/12/30,'000001,上证指数,2097.529,-3.722,-0.1771,74085056,63038943336
2013/12/31,'000001,上证指数,2115.978,18.449,0.8796,80474375,71456281495
2014/1/2,'000001,上证指数,2109.387,-6.591,-0.3115,68485486,61921354651
2014/1/3,'000001,上证指数,2083.136,-26.251,-1.2445,84497241,72372229162
2014/1/6,'000001,上证指数,2045.709,-37.427,-1.7967,89587608,72895394974
2014/1/7,'000001,上证指数,2047.317,1.608,0.0786,63402938,54638641623
2014/1/8,'000001,上证指数,2044.34,-2.977,-0.1454,71647364,62941429756
2014/1/9,'000001,上证指数,2027.622,-16.718,-0.8178,75941883,67605664108
2014/1/10,'000001,上证指数,2013.298,-14.324,-0.7064,75616121,61044553200
2014/1/13,'000001,上证指数,2009.564,-3.734,-0.1855,66544776,55616750648
2014/1/14,'000001,上证指数,2026.842,17.278,0.8598,70366614,56687625248
2014/1/15,'000001,上证指数,2023.348,-3.494,-0.1724,67436222,57740358255
2014/1/16,'000001,上证指数,2023.701,0.353,0.0174,72755719,62829760799
2014/1/17,'000001,上证指数,2004.949,-18.752,-0.9266,67305720,57039564098
2014/1/20,'000001,上证指数,1991.253,-13.696,-0.6831,56271247,48298781024
2014/1/21,'000001,上证指数,2008.313,17.06,0.8567,59844911,52017917403
2014/1/22,'000001,上证指数,2051.749,43.436,2.1628,98892856,84126659381
2014/1/23,'000001,上证指数,2042.18,-9.569,-0.4664,84210585,76083326567
2014/1/24,'000001,上证指数,2054.392,12.212,0.598,92947921,82346176543
2014/1/27,'000001,上证指数,2033.3,-21.092,-1.0267,88815426,81914219452
2014/1/28,'000001,上证指数,2038.513,5.213,0.2564,72529043,65751604445
2014/1/29,'000001,上证指数,2049.914,11.401,0.5593,73865462,67694123639
2014/1/30,'000001,上证指数,2033.083,-16.831,-0.8211,62615184,58264498308
2014/2/7,'000001,上证指数,2044.497,11.414,0.5614,73598755,67829921866
2014/2/10,'000001,上证指数,2086.067,41.57,2.0333,124331833,1.13E+11
2014/2/11,'000001,上证指数,2103.671,17.604,0.8439,142211324,1.25E+11
2014/2/12,'000001,上证指数,2109.955,6.284,0.2987,126333186,1.11E+11
2014/2/13,'000001,上证指数,2098.401,-11.554,-0.5476,146532634,1.24E+11
2014/2/14,'000001,上证指数,2115.848,17.447,0.8314,111517950,97399672623
2014/2/17,'000001,上证指数,2135.415,19.567,0.9248,140244443,1.26E+11
2014/2/18,'000001,上证指数,2119.066,-16.349,-0.7656,142869308,1.30E+11
2014/2/19,'000001,上证指数,2142.554,23.488,1.1084,151261246,1.28E+11
2014/2/20,'000001,上证指数,2138.782,-3.772,-0.1761,157052276,1.31E+11
2014/2/21,'000001,上证指数,2113.693,-25.089,-1.1731,117662651,99514289373
2014/2/24,'000001,上证指数,2076.686,-37.007,-1.7508,123555308,1.07E+11
2014/2/25,'000001,上证指数,2034.219,-42.467,-2.0449,140132978,1.28E+11
2014/2/26,'000001,上证指数,2041.254,7.035,0.3458,110112687,96117707808
2014/2/27,'000001,上证指数,2047.354,6.1,0.2988,132163852,1.13E+11
2014/2/28,'000001,上证指数,2056.302,8.948,0.4371,111637907,95684072094
2014/3/3,'000001,上证指数,2075.235,18.933,0.9207,127460891,1.05E+11
2014/3/4,'000001,上证指数,2071.473,-3.762,-0.1813,115925792,1.01E+11
2014/3/5,'000001,上证指数,2053.084,-18.389,-0.8877,107733082,91623332621
2014/3/6,'000001,上证指数,2059.578,6.494,0.3163,109290133,92561446561
2014/3/7,'000001,上证指数,2057.908,-1.67,-0.0811,103709540,89332133920
2014/3/10,'000001,上证指数,1999.065,-58.843,-2.8594,115696666,95032992605
2014/3/11,'000001,上证指数,2001.157,2.092,0.1046,92705265,76870326506
2014/3/12,'000001,上证指数,1997.692,-3.465,-0.1731,101361719,79293072715
2014/3/13,'000001,上证指数,2019.111,21.419,1.0722,100978116,77979057254
2014/3/14,'000001,上证指数,2004.339,-14.772,-0.7316,87775111,69925888157
2014/3/17,'000001,上证指数,2023.673,19.334,0.9646,86250374,72017781997
2014/3/18,'000001,上证指数,2025.196,1.523,0.0753,96777193,83580456683
2014/3/19,'000001,上证指数,2021.734,-3.462,-0.1709,95180797,79473241174
2014/3/20,'000001,上证指数,1993.479,-28.255,-1.3976,110333048,88630977588
2014/3/21,'000001,上证指数,2047.619,54.14,2.7159,144477656,1.09E+11
2014/3/24,'000001,上证指数,2066.279,18.66,0.9113,147700085,1.10E+11
2014/3/25,'000001,上证指数,2067.311,1.032,0.0499,131822232,1.00E+11
2014/3/26,'000001,上证指数,2063.67,-3.641,-0.1761,102611116,80463446277
2014/3/27,'000001,上证指数,2046.588,-17.082,-0.8277,119149374,94996460806
2014/3/28,'000001,上证指数,2041.712,-4.876,-0.2383,121681965,94221958284
2014/3/31,'000001,上证指数,2033.306,-8.406,-0.4117,94356536,71573688750
2014/4/1,'000001,上证指数,2047.46,14.154,0.6961,83286576,64512636953
2014/4/2,'000001,上证指数,2058.988,11.528,0.563,102658525,77940636053
2014/4/3,'000001,上证指数,2043.702,-15.286,-0.7424,108618421,79480900734
2014/4/4,'000001,上证指数,2058.831,15.129,0.7403,83189056,66368648237
2014/4/8,'000001,上证指数,2098.284,39.453,1.9163,133370983,1.08E+11
2014/4/9,'000001,上证指数,2105.237,6.953,0.3314,105340471,87366776078
2014/4/10,'000001,上证指数,2134.3,29.063,1.3805,156789609,1.30E+11
2014/4/11,'000001,上证指数,2130.542,-3.758,-0.1761,131768359,1.12E+11
2014/4/14,'000001,上证指数,2131.539,0.997,0.0468,102077853,86591714588
2014/4/15,'000001,上证指数,2101.601,-29.938,-1.4045,107531151,91135360828
2014/4/16,'000001,上证指数,2105.122,3.521,0.1675,89361657,75099477740
2014/4/17,'000001,上证指数,2098.885,-6.237,-0.2963,89896325,74257033528
2014/4/18,'000001,上证指数,2097.748,-1.137,-0.0542,88155695,72555982418
2014/4/21,'000001,上证指数,2065.826,-31.922,-1.5217,96378369,81654552342
2014/4/22,'000001,上证指数,2072.831,7.005,0.3391,98719882,82468105678
2014/4/23,'000001,上证指数,2067.382,-5.449,-0.2629,78531521,66156169573
2014/4/24,'000001,上证指数,2057.033,-10.349,-0.5006,78185955,64407532370
2014/4/25,'000001,上证指数,2036.519,-20.514,-0.9973,93042333,74155877478
2014/4/28,'000001,上证指数,2003.487,-33.032,-1.622,89795262,68541492566
2014/4/29,'000001,上证指数,2020.341,16.854,0.8412,76221275,56776480980
2014/4/30,'000001,上证指数,2026.358,6.017,0.2978,74528578,57677357948
2014/5/5,'000001,上证指数,2027.353,0.995,0.0491,79933395,60093487736
2014/5/6,'000001,上证指数,2028.038,0.685,0.0338,74609411,57548110850
2014/5/7,'000001,上证指数,2010.083,-17.955,-0.8853,74360192,57558051925
2014/5/8,'000001,上证指数,2015.274,5.191,0.2582,77865393,59529365546
2014/5/9,'000001,上证指数,2011.135,-4.139,-0.2054,76224244,57505383717
2014/5/12,'000001,上证指数,2052.871,41.736,2.0752,115742077,88097002894
2014/5/13,'000001,上证指数,2050.728,-2.143,-0.1044,97223388,73741718051
2014/5/14,'000001,上证指数,2047.91,-2.818,-0.1374,72011125,56455292293
2014/5/15,'000001,上证指数,2024.974,-22.936,-1.12,75845154,59773445331
2014/5/16,'000001,上证指数,2026.504,1.53,0.0756,66353660,51625885302
2014/5/19,'000001,上证指数,2005.183,-21.321,-1.0521,65329438,52975245931
2014/5/20,'000001,上证指数,2008.119,2.936,0.1464,61345382,49549015106
2014/5/21,'000001,上证指数,2024.951,16.832,0.8382,61811547,48415094175
2014/5/22,'000001,上证指数,2021.285,-3.666,-0.181,74728474,59501663401
2014/5/23,'000001,上证指数,2034.569,13.284,0.6572,63488065,51464939986
2014/5/26,'000001,上证指数,2041.476,6.907,0.3395,70281220,59840433362
2014/5/27,'000001,上证指数,2034.565,-6.911,-0.3385,67577889,55920518535
2014/5/28,'000001,上证指数,2050.228,15.663,0.7698,81338642,68602224952
2014/5/29,'000001,上证指数,2040.595,-9.633,-0.4699,81242921,69472513686
2014/5/30,'000001,上证指数,2039.212,-1.383,-0.0678,75148898,62353642382
2014/6/3,'000001,上证指数,2038.305,-0.907,-0.0445,71584124,59296437014
2014/6/4,'000001,上证指数,2024.834,-13.471,-0.6609,72412771,57467546430
2014/6/5,'000001,上证指数,2040.878,16.044,0.7924,67949536,56376142155
2014/6/6,'000001,上证指数,2029.956,-10.922,-0.5352,66021744,55124242502
2014/6/9,'000001,上证指数,2030.502,0.546,0.0269,64788317,55139842258
2014/6/10,'000001,上证指数,2052.532,22.03,1.085,79623717,65406104835
2014/6/11,'000001,上证指数,2054.948,2.416,0.1177,74444354,63177390287
2014/6/12,'000001,上证指数,2051.713,-3.235,-0.1574,81711186,69306421819
2014/6/13,'000001,上证指数,2070.715,19.002,0.9262,97174806,82546974059
2014/6/16,'000001,上证指数,2085.983,15.268,0.7373,95939770,79953076117
2014/6/17,'000001,上证指数,2066.698,-19.285,-0.9245,87800481,70923265343
2014/6/18,'000001,上证指数,2055.519,-11.179,-0.5409,87245350,70472931939
2014/6/19,'000001,上证指数,2023.735,-31.784,-1.5463,92914274,74628946056
2014/6/20,'000001,上证指数,2026.674,2.939,0.1452,67167246,53224269342
2014/6/23,'000001,上证指数,2024.365,-2.309,-0.1139,70485162,57772730103
2014/6/24,'000001,上证指数,2033.931,9.566,0.4725,71214634,61684910986
2014/6/25,'000001,上证指数,2025.502,-8.429,-0.4144,67539610,55989137975
2014/6/26,'000001,上证指数,2038.677,13.175,0.6505,80955778,66534274736
2014/6/27,'000001,上证指数,2036.51,-2.167,-0.1063,97592017,76710586646
2014/6/30,'000001,上证指数,2048.327,11.817,0.5803,96666598,80011169570
2014/7/1,'000001,上证指数,2050.381,2.054,0.1003,98457409,83499762384
2014/7/2,'000001,上证指数,2059.418,9.037,0.4407,109553911,89304983545
2014/7/3,'000001,上证指数,2063.229,3.811,0.1851,122926582,96182469062
2014/7/4,'000001,上证指数,2059.375,-3.854,-0.1868,105008792,83596436667
2014/7/7,'000001,上证指数,2059.927,0.552,0.0268,97168754,81471314663
2014/7/8,'000001,上证指数,2064.021,4.094,0.1987,95053393,81584449261
2014/7/9,'000001,上证指数,2038.612,-25.409,-1.231,113305841,97183492310
2014/7/10,'000001,上证指数,2038.342,-0.27,-0.0132,97943819,84748630822
2014/7/11,'000001,上证指数,2046.961,8.619,0.4228,105088083,86253717656
2014/7/14,'000001,上证指数,2066.646,19.685,0.9617,115119740,96357013657
